Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High,Bid,Ask
2023-06-20,TSCO,217.47,217.01,1802551,214.88,218.29,216.43,217.69
2023-06-20,TT,185.58,185.71,950966,185.34,186.85,185.00,188.86
2023-06-20,TDG,814.21,821.56,360839,813.39,822.73,809.01,819.42
2023-06-20,TRV,176.26,175.56,928440,174.05,176.68,175.52,177.55
2023-06-20,TRMB,52.09,51.58,941410,51.33,52.37,50.69,51.62
2023-06-20,TFC,31.69,31.35,11329871,30.97,31.85,31.30,31.35
2023-06-20,TYL,391.59,391.66,229848,387.70,394.55,385.14,627.28
2023-06-20,TSN,50.31,49.83,2773379,49.75,50.33,49.82,50.03
2023-06-20,USB,33.04,33.58,19538475,32.67,33.69,33.56,33.68
2023-06-20,UDR,43.42,42.89,2106074,42.76,43.42,42.87,42.94
2023-06-20,ULTA,447.77,447.09,1070500,442.99,452.00,446.01,448.60
2023-06-20,UNP,202.94,201.38,2209458,201.02,204.24,200.21,203.82
2023-06-20,UAL,52.80,52.70,5193526,52.16,53.06,52.71,52.70
2023-06-20,UPS,176.46,177.27,3079099,176.46,178.68,175.00,175.60
2023-06-20,URI,399.30,407.01,930801,396.74,408.96,406.11,408.59
2023-06-20,UNH,456.75,469.39,4585815,456.75,470.49,468.30,470.00
2023-06-20,UHS,148.47,149.12,987988,146.63,149.93,145.73,152.38
2023-06-20,VLO,114.17,110.96,3966616,110.35,114.26,110.76,111.04
2023-06-20,VTR,45.82,45.42,1439571,45.08,46.08,45.46,45.66
2023-06-20,VRSN,222.23,221.69,465850,220.97,224.39,219.84,221.64
2023-06-20,VRSK,225.11,225.97,1289979,224.37,227.83,221.24,230.46
2023-06-20,VZ,36.08,35.81,17637065,35.78,36.17,35.81,35.85
2023-06-20,VRTX,350.39,342.69,1168688,342.30,350.39,343.16,348.54
2023-06-20,VFC,19.64,19.73,8857711,19.38,19.99,19.70,19.85
2023-06-20,VTRS,10.20,10.19,14589855,10.09,10.28,10.19,10.25
2023-06-20,VICI,32.34,31.91,4964320,31.74,32.41,31.98,32.40
2023-06-20,V,227.00,226.47,12311548,226.18,229.57,226.47,226.99
2023-06-20,VMC,206.36,208.68,507663,206.03,208.99,205.13,211.96
2023-06-20,WAB,102.63,101.87,1017883,101.27,102.88,101.37,102.33
2023-06-20,WBA,32.62,32.39,11304326,32.33,32.88,32.48,32.38
2023-06-20,WMT,154.70,154.16,6488574,153.88,155.45,153.80,154.30
2023-06-20,WBD,12.65,12.19,30149998,12.15,12.73,12.17,12.21
2023-06-20,WM,164.85,164.86,1387051,164.37,165.99,163.00,165.16
2023-06-20,WAT,262.00,263.27,683181,258.00,267.46,262.65,264.31
2023-06-20,WEC,90.98,90.02,1422671,89.94,91.28,88.44,91.49
2023-06-20,WFC,42.12,41.89,16200040,41.34,42.14,41.80,41.85
2023-06-20,WELL,80.01,79.22,2655215,78.61,80.29,79.32,80.43
2023-06-20,WST,357.17,366.11,417571,356.64,366.98,360.30,371.92
2023-06-20,WDC,40.02,39.12,3901158,38.82,40.25,39.00,39.07
2023-06-20,WRK,29.05,28.59,2811020,28.47,29.25,28.36,28.76
2023-06-20,WY,30.89,31.26,4878556,30.54,31.33,31.25,31.26
2023-06-20,WHR,146.01,146.45,463399,144.65,146.93,144.00,149.89
2023-06-20,WMB,30.47,30.64,7009392,30.24,30.67,30.10,30.64
2023-06-20,WTW,232.52,232.64,528188,232.40,235.50,233.43,232.80
2023-06-20,GWW,730.00,730.68,225189,725.53,736.52,713.95,745.00
2023-06-20,WYNN,104.96,106.17,2722218,104.62,107.14,106.01,106.36
2023-06-20,XEL,63.81,63.07,3243215,62.60,64.00,63.07,64.00
2023-06-20,XYL,113.18,113.25,1691270,113.09,114.43,112.76,113.71
2023-06-20,YUM,137.51,135.82,1819169,135.73,138.46,133.46,136.01
2023-06-20,ZBRA,281.56,277.55,351232,273.99,281.56,277.43,283.02
2023-06-20,ZBH,143.30,143.66,1244344,142.21,144.58,140.78,146.57
2023-06-20,ZION,28.44,27.85,3995778,27.27,28.50,27.67,28.00
2023-06-20,ZTS,168.52,168.91,2824592,166.89,169.90,168.92,172.80
2023-06-20,PANW,244.21,241.60,7908923,238.18,245.05,241.50,241.95
