Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High
2023-06-28,UNP,203.04,203.09,2423791,201.64,203.42
2023-06-28,UAL,56.22,56.30,7055168,55.81,56.97
2023-06-28,UPS,174.12,175.66,2746135,173.66,176.08
2023-06-28,URI,421.50,430.37,863207,419.95,431.81
2023-06-28,UHS,155.99,155.77,500513,155.00,157.77
2023-06-28,VLO,115.06,115.69,2503945,113.72,115.82
2023-06-28,UNH,481.96,474.45,3635148,473.98,482.12
2023-06-28,VTR,46.72,46.58,1550825,46.21,46.78
2023-06-28,VRSN,221.44,222.81,273746,221.32,223.54
2023-06-28,VRSK,225.00,223.17,1270917,222.14,225.97
2023-06-28,VZ,36.50,36.82,15859353,36.24,36.86
2023-06-28,VRTX,348.00,350.78,986859,345.03,351.94
2023-06-28,VFC,19.04,18.79,4828606,18.60,19.14
2023-06-28,VTRS,9.83,9.72,6911773,9.65,9.83
2023-06-28,VICI,31.09,31.00,7212804,30.75,31.11
2023-06-28,V,227.50,227.96,5238029,226.02,228.06
2023-06-28,VMC,220.50,220.86,809967,219.47,221.63
2023-06-28,WAB,105.84,105.97,712787,104.85,106.13
2023-06-28,WBA,28.51,29.08,18278643,28.20,29.08
2023-06-28,WMT,154.73,155.33,6076472,154.63,155.68
2023-06-28,WBD,12.27,12.45,17580299,12.13,12.49
2023-06-28,WM,168.99,167.47,872099,166.70,168.99
2023-06-28,WAT,257.44,257.44,417364,253.88,257.71
2023-06-28,WEC,88.43,87.44,1401365,87.06,88.43
2023-06-28,WFC,40.92,40.62,13729120,40.38,40.94
2023-06-28,WELL,80.37,80.06,1719676,79.64,80.57
2023-06-28,WST,368.50,369.21,254246,366.58,372.65
2023-06-28,WDC,38.02,37.85,2546164,37.39,38.20
2023-06-28,WRK,28.68,28.23,2453460,27.82,28.68
2023-06-28,WY,32.32,33.20,6173596,32.17,33.38
2023-06-28,WHR,146.79,146.67,720020,145.47,149.37
2023-06-28,WMB,31.54,32.02,15797910,31.45,32.21
2023-06-28,WTW,232.62,232.71,504463,230.98,233.23
2023-06-28,GWW,768.22,772.99,261553,763.22,778.16
2023-06-28,WYNN,105.61,104.25,1468628,104.01,105.61
2023-06-28,XEL,62.45,61.24,2834107,61.12,62.51
2023-06-28,XYL,111.39,110.54,1134311,109.95,111.60
2023-06-28,YUM,134.25,135.16,1087506,133.43,135.24
2023-06-28,ZBRA,281.40,283.49,293296,280.22,286.10
2023-06-28,ZBH,144.49,144.00,1019821,143.77,145.74
2023-06-28,ZION,27.04,27.09,2490120,26.56,27.18
2023-06-28,ZTS,170.39,169.10,1677546,168.75,170.80
2023-06-28,PANW,248.76,253.41,3613969,247.83,255.42
2023-06-28,^GSPC,4367.48,4376.86,2276949000,4360.22,4390.35
2023-06-28,^GSPC,4367.48,4376.86,2276949000,4360.22,4390.35
2023-06-28,^SP500-60,232.83,233.45,83410293,231.52,233.93
2023-06-28,^SP500-10TR,1322.81,1336.25,0,1309.90,1338.02
2023-06-28,^SP500-15,512.71,510.66,70801485,508.69,512.71
2023-06-28,^SP500-40,547.93,546.94,266366249,544.61,547.93
2023-06-28,^SP500-55,333.67,328.95,100266339,328.14,333.67
2023-06-28,^SP500-25,1306.00,1311.84,515314043,1306.00,1323.32
2023-06-28,^SP500-30,775.13,772.81,157821421,768.84,775.13
2023-06-28,^SP500-50,213.60,215.31,199189313,212.51,215.94
2023-06-28,^SP500-45,3027.70,3026.94,397885558,3007.22,3045.60
2023-06-28,^SP500-35,1527.64,1522.26,169836315,1517.92,1527.64
2023-06-28,^SP500-20,892.07,891.90,168836552,889.09,893.72
