Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High
2023-06-30,TT,191.11,191.26,948130,190.39,192.72
2023-06-30,TDG,894.90,894.17,221015,883.50,899.56
2023-06-30,TRV,171.84,173.66,1218597,171.46,174.04
2023-06-30,TRMB,53.29,52.94,956589,52.93,53.68
2023-06-30,TFC,30.96,30.35,11849441,30.25,30.98
2023-06-30,TYL,415.43,416.47,191334,412.16,418.91
2023-06-30,TSN,50.82,51.04,2313775,50.28,51.21
2023-06-30,USB,33.21,33.04,15086458,32.85,33.50
2023-06-30,UDR,43.34,42.96,2766349,42.35,43.53
2023-06-30,ULTA,468.40,470.60,781384,465.47,472.87
2023-06-30,UNP,205.57,204.62,2295432,203.36,206.62
2023-06-30,UAL,54.39,54.87,10044047,53.90,54.96
2023-06-30,UPS,176.59,179.25,4870038,175.56,179.65
2023-06-30,URI,440.00,445.37,780572,437.10,448.45
2023-06-30,UNH,478.00,480.64,3933792,475.12,482.10
2023-06-30,UHS,157.97,157.77,353141,156.21,158.57
2023-06-30,VLO,116.52,117.30,2973402,115.11,117.65
2023-06-30,VTR,47.68,47.27,2961365,46.79,47.68
2023-06-30,VRSN,224.10,225.97,346734,224.10,226.80
2023-06-30,VRSK,224.24,226.03,964797,224.24,228.00
2023-06-30,VZ,37.00,37.19,19056189,36.85,37.25
2023-06-30,VRTX,349.86,351.91,1334790,349.57,354.94
2023-06-30,VFC,19.30,19.09,4101561,18.76,19.33
2023-06-30,VTRS,9.99,9.98,7311445,9.89,10.02
2023-06-30,VICI,31.61,31.43,8199008,30.93,31.62
2023-06-30,V,236.27,237.48,6871536,235.95,238.28
2023-06-30,VMC,225.29,225.44,811366,223.61,225.93
2023-06-30,WAB,108.88,109.67,1159741,108.38,110.55
2023-06-30,WBA,28.44,28.49,12529631,28.24,28.63
2023-06-30,WMT,154.97,157.18,6269311,154.78,157.53
2023-06-30,WBD,12.53,12.54,16465869,12.40,12.58
2023-06-30,WM,169.99,173.42,1987954,169.55,173.71
2023-06-30,WAT,264.27,266.54,882647,263.66,268.38
2023-06-30,WEC,87.39,88.24,1103409,87.21,88.49
2023-06-30,WFC,42.95,42.68,19897316,42.62,43.22
2023-06-30,WELL,80.91,80.89,4235190,79.43,81.22
2023-06-30,WST,380.11,382.47,353420,378.74,387.13
2023-06-30,WDC,37.86,37.93,2470797,37.64,38.25
2023-06-30,WRK,29.00,29.07,2032225,28.47,29.25
2023-06-30,WY,33.75,33.51,7537929,33.23,33.77
2023-06-30,WHR,149.96,148.79,410252,148.42,150.28
2023-06-30,WMB,32.73,32.63,7136890,32.42,32.76
2023-06-30,WTW,234.12,235.50,758253,234.07,237.54
2023-06-30,GWW,787.40,788.59,269199,785.92,795.83
2023-06-30,WYNN,105.12,105.61,1343766,104.10,106.36
2023-06-30,XEL,61.28,62.17,2920597,61.28,62.26
2023-06-30,XYL,112.23,112.62,1165285,111.93,113.17
2023-06-30,YUM,137.52,138.55,1389078,137.12,138.85
2023-06-30,ZBRA,290.85,295.83,342262,290.70,297.45
2023-06-30,ZBH,146.23,145.60,1281929,145.51,147.50
2023-06-30,ZION,27.62,26.86,3696797,26.77,27.69
2023-06-30,ZTS,173.29,172.21,2053034,171.67,174.68
2023-06-30,PANW,255.49,255.51,3392412,252.38,256.83
2023-06-30,^GSPC,4422.44,4450.38,2489651000,4422.44,4458.48
2023-06-30,^GSPC,4422.44,4450.38,2489651000,4422.44,4458.48
2023-06-30,^SP500-60,237.45,236.67,131302501,233.65,237.95
2023-06-30,^SP500-10TR,1351.10,1359.48,0,1350.86,1366.89
2023-06-30,^SP500-15,518.80,521.93,71471876,517.85,523.09
2023-06-30,^SP500-40,556.09,561.11,328911385,556.09,563.32
2023-06-30,^SP500-55,329.56,332.80,117114511,329.28,333.02
2023-06-30,^SP500-25,1322.46,1330.54,491796150,1321.30,1334.14
2023-06-30,^SP500-30,773.46,778.82,161522028,773.46,779.93
2023-06-30,^SP500-50,213.95,216.08,228359414,213.95,217.16
2023-06-30,^SP500-45,3030.78,3085.84,453197713,3030.78,3091.54
2023-06-30,^SP500-35,1532.09,1548.62,187042626,1532.09,1551.57
2023-06-30,^SP500-20,905.81,908.09,175150100,902.07,910.54
