Date,Ticker,Open,Close,Volume,Intraday Low,Intraday High
2023-06-29,MMM,98.10,99.24,3489707,97.92,99.46
2023-06-29,AOS,71.91,72.38,628113,71.91,72.84
2023-06-29,ABT,107.03,107.66,3254077,106.97,107.86
2023-06-29,ABBV,132.37,133.23,4892178,132.13,133.91
2023-06-29,ACN,301.40,308.33,2419062,300.10,310.57
2023-06-29,ATVI,83.09,83.08,8283539,82.39,85.00
2023-06-29,ADM,73.96,74.62,2084166,73.96,75.73
2023-06-29,ADBE,484.47,483.77,1904302,479.60,485.83
2023-06-29,ADP,216.10,216.46,1448549,214.29,219.48
2023-06-29,AAP,68.42,68.23,1394193,67.88,69.08
2023-06-29,AES,20.06,20.43,3101596,20.00,20.50
2023-06-29,AFL,68.45,69.12,1412529,68.34,69.22
2023-06-29,A,116.16,118.05,1885350,116.07,118.25
2023-06-29,APD,289.94,294.75,567003,288.60,295.29
2023-06-29,AKAM,88.66,89.19,997033,88.41,89.26
2023-06-29,ALK,52.57,52.27,1276746,52.13,53.09
2023-06-29,ALB,217.13,218.98,1583651,215.62,219.62
2023-06-29,ARE,110.50,113.37,950868,110.26,113.38
2023-06-29,ALGN,345.00,341.79,552834,337.76,349.67
2023-06-29,ALLE,118.00,119.58,535529,118.00,119.63
2023-06-29,LNT,51.29,51.79,1082158,51.07,52.07
2023-06-29,ALL,109.07,109.09,1364960,108.62,109.43
2023-06-29,GOOGL,119.24,119.10,22275596,118.29,120.06
2023-06-29,GOOG,120.09,120.01,17512278,119.21,120.91
2023-06-29,MO,44.42,44.97,6374712,44.32,44.98
2023-06-29,AMZN,128.77,127.90,40449552,127.25,129.26
2023-06-29,AMCR,9.75,9.90,5053806,9.67,9.91
2023-06-29,AMD,112.07,111.24,58197202,109.84,112.76
2023-06-29,AEE,80.21,80.99,781069,79.94,81.48
2023-06-29,AAL,17.64,17.60,20269753,17.53,17.98
2023-06-29,AEP,81.17,83.26,4874934,80.79,83.67
2023-06-29,AXP,170.58,172.08,2895333,170.32,172.31
2023-06-29,AIG,56.59,57.20,3682074,56.55,57.40
2023-06-29,AMT,189.81,192.73,2648891,188.68,193.02
2023-06-29,AWK,139.99,140.47,855174,139.01,141.49
2023-06-29,AMP,327.11,331.59,397785,326.74,332.08
2023-06-29,ABC,189.48,190.52,783139,189.16,191.76
2023-06-29,AME,158.57,160.14,655843,158.03,160.54
2023-06-29,AMGN,219.62,221.16,1860250,218.89,221.64
2023-06-29,APH,82.62,83.45,2045258,82.51,83.50
2023-06-29,ADI,189.80,189.48,2533671,187.60,190.66
2023-06-29,ANSS,324.05,326.05,304676,322.30,326.36
2023-06-29,AON,334.00,342.12,1023878,332.95,342.34
2023-06-29,APA,33.20,33.92,3151379,33.17,33.96
2023-06-29,AAPL,189.08,189.59,45331827,188.94,190.07
2023-06-29,AMAT,144.69,144.23,3410596,143.51,145.24
2023-06-29,APTV,101.95,100.89,1068850,100.56,102.46
2023-06-29,ACGL,72.06,73.03,924625,71.69,73.05
2023-06-29,ANET,157.11,159.29,2255755,155.20,159.96
2023-06-29,AJG,210.94,214.67,822648,210.86,214.78
2023-06-29,AIZ,124.18,124.52,371718,123.84,125.46
2023-06-29,T,15.74,15.98,26187932,15.74,16.01
2023-06-29,ATO,114.85,115.70,805449,114.63,115.99
2023-06-29,ADSK,207.02,206.18,1104254,205.36,210.50
2023-06-29,AZO,2425.88,2455.40,140864,2425.88,2467.63
2023-06-29,AVB,184.84,188.04,556419,184.04,188.51
2023-06-29,AVY,164.22,167.99,404021,163.83,168.47
2023-06-29,AXON,194.85,195.83,490320,193.23,197.30
2023-06-29,BKR,31.16,31.36,6861451,30.66,31.37
2023-06-29,BALL,56.50,57.71,1138147,56.27,57.79
2023-06-29,BAC,28.50,28.66,67871318,28.40,29.00
2023-06-29,BBWI,36.93,37.84,2414636,36.72,37.85
2023-06-29,BAX,44.64,44.70,4691376,43.96,44.93
2023-06-29,BDX,258.03,260.52,1107605,257.28,260.61
2023-06-29,WRB,58.10,59.12,835843,58.10,59.19
2023-06-29,BRK-B,334.26,336.91,2490310,334.14,337.01
2023-06-29,BBY,82.33,83.21,1626930,82.15,83.49
2023-06-29,BIO,364.37,375.24,148966,361.74,375.38
2023-06-29,TECH,75.75,79.35,771119,75.43,79.43
2023-06-29,BIIB,282.71,282.13,846901,280.59,285.45
2023-06-29,BLK,686.70,688.21,524262,681.98,690.91
2023-06-29,BK,43.87,44.20,3856492,43.65,44.21
2023-06-29,BA,211.12,211.83,3424308,210.23,213.22
2023-06-29,BKNG,2671.42,2655.91,223964,2633.15,2675.91
2023-06-29,BWA,47.75,48.19,2747080,47.62,48.33
2023-06-29,BXP,56.00,57.10,1948975,55.15,57.22
2023-06-29,BSX,53.32,53.29,6848485,53.13,53.72
2023-06-29,BMY,63.77,64.00,7019412,63.63,64.44
2023-06-29,AVGO,854.45,862.57,2103968,846.41,862.84
2023-06-29,BR,161.84,163.30,264426,161.33,163.40
2023-06-29,BRO,66.81,67.69,1172080,66.61,67.78
2023-06-29,BF-B,65.43,66.30,1018617,65.26,66.40
2023-06-29,BG,91.82,92.81,888859,91.41,93.83
2023-06-29,CHRW,93.41,94.28,566301,93.32,94.53
2023-06-29,CDNS,230.77,228.54,1014697,227.63,231.57
2023-06-29,CZR,48.28,49.77,1947631,48.13,49.81
2023-06-29,CPT,107.01,108.61,644590,106.09,109.35
2023-06-29,CPB,45.06,45.48,2120724,44.97,45.64
2023-06-29,COF,109.05,109.26,2594394,107.98,109.67
2023-06-29,CAH,93.84,93.92,1597642,93.40,94.29
2023-06-29,KMX,84.33,84.34,1710200,83.87,85.21
