Date,Ticker,Open,Close,Volume,Low,High
4/12/2023,^SP500-55,354.94,353.83,123883900,352.77,356.46
4/11/2023,^SP500-55,353.73,354.24,72445800,352.56,355.24
4/10/2023,^SP500-55,352.75,354.01,70140500,349.19,354.04
4/6/2023,^SP500-55,354.21,354.72,90093400,351.16,355.27
4/5/2023,^SP500-55,345.29,352.13,97697800,345.29,353.15
4/4/2023,^SP500-55,341.59,343.3,80518500,340.51,343.88
4/3/2023,^SP500-55,342.19,341.52,95769200,339.7,344.06
3/31/2023,^SP500-55,342.24,344.01,111865500,340.57,344.05
3/30/2023,^SP500-55,340.97,341.42,89488800,339.49,343.02
3/29/2023,^SP500-55,337.07,340.04,88455100,337.07,340.52
3/28/2023,^SP500-55,333.96,335.22,74821600,333.73,338.63
3/27/2023,^SP500-55,335.18,334.24,88039100,333.33,337.11
3/24/2023,^SP500-55,324.17,333.82,88439900,323.94,333.86
3/23/2023,^SP500-55,326.38,323.73,103297200,322.13,330.22
3/22/2023,^SP500-55,332.76,327.02,99530500,326.98,334.78
3/21/2023,^SP500-55,340.77,333.62,114498100,329.16,341.06
3/20/2023,^SP500-55,339.04,340.62,110589500,338.66,341.59
3/17/2023,^SP500-55,340.32,337.87,216477900,335.43,341.01
3/16/2023,^SP500-55,337.64,341.2,122858800,336.55,343.24
3/15/2023,^SP500-55,333.31,338.93,131370900,331.92,340.91
3/14/2023,^SP500-55,332.39,334.46,114762500,331.23,337.05
3/13/2023,^SP500-55,324.89,330.22,125694200,324.45,337.43
3/10/2023,^SP500-55,331.51,325.2,102460700,323.64,331.79
3/9/2023,^SP500-55,334,330.48,85884900,329.4,337.12
3/8/2023,^SP500-55,330.66,333.28,84646300,329.41,333.93
3/7/2023,^SP500-55,336.46,330.71,98861700,329.22,337.39
3/6/2023,^SP500-55,334.62,336.28,102600200,334.52,337.14
3/3/2023,^SP500-55,330.37,334.84,109417000,327.28,334.86
3/2/2023,^SP500-55,322.82,329.05,109796300,322.12,329.23
3/1/2023,^SP500-55,326.46,323.16,119812700,321.65,327.06
2/28/2023,^SP500-55,332.76,328.82,144814500,328.68,334.65
2/27/2023,^SP500-55,338.35,334.59,103016500,333.89,341.67
2/24/2023,^SP500-55,334.09,337.17,107609600,332.83,338.33
2/23/2023,^SP500-55,339.85,337.24,111973500,335.72,340.23
2/22/2023,^SP500-55,340.14,338.88,94318300,338.07,342.83
2/21/2023,^SP500-55,344.24,340.31,96408600,340.08,344.69
2/17/2023,^SP500-55,343.81,346.85,112310500,341.54,348.33
2/16/2023,^SP500-55,342.33,343.42,94386300,339.75,344.96
2/15/2023,^SP500-55,342.4,346.29,83910900,342.4,346.53
2/14/2023,^SP500-55,345.29,344.09,75563300,342.36,347.58
2/13/2023,^SP500-55,344.18,345.75,68603400,343.97,346.55
2/10/2023,^SP500-55,338.07,343.74,81346600,337.11,343.97
2/9/2023,^SP500-55,342.71,336.99,99293900,336.49,344.39
2/8/2023,^SP500-55,345.92,341.81,91823700,340.28,345.92
2/7/2023,^SP500-55,346.23,347.76,91074200,343.07,348.85
2/6/2023,^SP500-55,343.97,348.04,85217500,343.18,348.21
6/27/2023,^SP500-25,1290.42,1308.58,454548300,1288.36,1311.39
6/26/2023,^SP500-25,1291.6,1282.2,523905700,1281.88,1309.98
